customer_key,customer_id,full_name,email,primera_compra,ultima_compra,fecha_referencia,numero_compras,unidades_compradas,unidades_devueltas,ingresos_brutos,importe_devuelto,ingresos_netos,margen_neto_estimado,ticket_medio,antiguedad_dias,recencia_dias,frecuencia_mensual,frecuencia_anual,tasa_devolucion_importe,tasa_devolucion_unidades,margen_neto_pct,cltv_historico_ingresos,cltv_historico_margen,cltv_estimado_12m_ingresos,cltv_estimado_12m_margen,lineas_coste_imputado,churn_risk_score,churn_risk_level,recommended_action,r_score,f_score,m_score,rfm_score,rfm_code,segmento_rfm
67,67,Ana Díaz Fernández,ana.díaz67@example.com,2020-03-05,2025-10-03,2025-12-30,20,100,6,10974.12,429.67,10544.45,4218.04,548.71,2126,88,0.2863,3.4360,0.0392,0.0600,0.4000,10544.45,4218.04,1885.37,724.67,1,23,Bajo,Fidelizacion y venta cruzada,4,5,5,14,455,Clientes estrella
68,68,María Sánchez Gómez,maría.sánchez68@example.com,2020-07-08,2025-06-01,2025-12-30,12,51,4,6489.32,320.96,6168.36,2467.48,540.78,2001,212,0.1825,2.1904,0.0495,0.0784,0.4000,6168.36,2467.48,1184.52,450.40,0,48,Medio,Mantener seguimiento comercial,4,5,5,14,455,Clientes estrella
69,69,Marta Fernández Álvarez,marta.fernández69@example.com,2020-06-04,2025-11-27,2025-12-30,23,115,3,13075.05,339.97,12735.08,5094.40,568.48,2035,33,0.3440,4.1281,0.0260,0.0261,0.4000,12735.08,5094.40,2346.76,914.36,0,23,Bajo,Fidelizacion y venta cruzada,5,5,5,15,555,Clientes estrella
70,70,Marta Díaz Álvarez,marta.díaz70@example.com,2020-02-16,2025-11-17,2025-12-30,23,109,2,12171.12,239.89,11931.23,4772.80,529.18,2144,43,0.3265,3.9183,0.0197,0.0183,0.4000,11931.23,4772.80,2073.46,813.09,2,23,Bajo,Fidelizacion y venta cruzada,5,5,5,15,555,Clientes estrella
71,71,Ana López Gómez,ana.lópez71@example.com,2020-06-26,2025-07-11,2025-12-30,14,53,2,6339.57,89.98,6249.59,2500.00,452.83,2013,172,0.2117,2.5402,0.0142,0.0377,0.4000,6249.59,2500.00,1150.29,453.61,0,36,Medio,Mantener seguimiento comercial,4,5,5,14,455,Clientes estrella
72,72,Lucía Álvarez Pérez,lucía.álvarez72@example.com,2020-02-11,2025-12-10,2025-12-30,29,147,5,16571.85,345.68,16226.17,6490.84,571.44,2149,20,0.4107,4.9289,0.0209,0.0340,0.4000,16226.17,6490.84,2816.60,1103.20,2,23,Bajo,Fidelizacion y venta cruzada,5,5,5,15,555,Clientes estrella
73,73,David Pérez Fernández,david.pérez73@example.com,2020-04-02,2025-09-04,2025-12-30,17,75,0,10054.54,0.00,10054.54,4022.04,591.44,2098,117,0.2466,2.9596,0.0000,0.0000,0.4000,10054.54,4022.04,1750.44,700.21,0,36,Medio,Mantener seguimiento comercial,4,5,5,14,455,Clientes estrella
74,74,Javier Fernández Fernández,javier.fernández74@example.com,2020-02-22,2025-10-15,2025-12-30,11,64,3,8304.19,279.88,8024.31,3209.92,754.93,2138,76,0.1566,1.8792,0.0337,0.0469,0.4000,8024.31,3209.92,1418.66,548.37,0,23,Bajo,Mantener seguimiento comercial,5,5,5,15,555,Clientes estrella
75,75,Alejandro García López,alejandro.garcía75@example.com,2020-03-21,2025-08-09,2025-12-30,17,93,4,10700.46,439.78,10260.68,4104.52,629.44,2110,143,0.2452,2.9428,0.0411,0.0430,0.4000,10260.68,4104.52,1852.30,710.51,1,36,Medio,Mantener seguimiento comercial,4,5,5,14,455,Clientes estrella
76,76,Carlos Gómez Pérez,carlos.gómez76@example.com,2020-03-18,2025-08-10,2025-12-30,17,105,2,11993.80,154.89,11838.91,4735.84,705.52,2113,142,0.2449,2.9386,0.0129,0.0190,0.4000,11838.91,4735.84,2073.23,818.63,1,36,Medio,Mantener seguimiento comercial,4,5,5,14,455,Clientes estrella
77,77,David Fernández Ruiz,david.fernández77@example.com,2020-02-24,2025-11-25,2025-12-30,15,73,2,6861.66,189.80,6671.86,2668.92,457.44,2136,35,0.2137,2.5650,0.0277,0.0274,0.4000,6671.86,2668.92,1173.32,456.38,0,23,Bajo,Mantener seguimiento comercial,5,5,5,15,555,Clientes estrella
78,78,Javier García Gómez,javier.garcía78@example.com,2020-02-23,2025-09-04,2025-12-30,15,58,2,8630.07,299.98,8330.09,3332.20,575.34,2137,117,0.2136,2.5638,0.0348,0.0345,0.4000,8330.09,3332.20,1475.03,569.53,0,36,Medio,Mantener seguimiento comercial,4,5,5,14,455,Clientes estrella
79,79,Laura Díaz Sánchez,laura.díaz79@example.com,2020-03-02,2025-12-05,2025-12-30,16,66,2,7541.99,219.98,7322.01,2929.00,471.37,2129,25,0.2287,2.7450,0.0292,0.0303,0.4000,7322.01,2929.00,1293.90,502.50,0,23,Bajo,Mantener seguimiento comercial,5,5,5,15,555,Clientes estrella
80,80,Javier Pérez Díaz,javier.pérez80@example.com,2020-06-04,2025-12-29,2025-12-30,20,100,3,10081.21,99.79,9981.42,3992.84,504.06,2035,1,0.2991,3.5897,0.0099,0.0300,0.4000,9981.42,3992.84,1809.42,716.65,3,23,Bajo,Fidelizacion y venta cruzada,5,5,5,15,555,Clientes estrella
81,81,Sergio Ruiz Pérez,sergio.ruiz81@example.com,2020-01-12,2025-12-07,2025-12-30,21,95,1,11743.89,59.99,11683.90,4673.84,559.23,2179,23,0.2933,3.5201,0.0051,0.0105,0.4000,11683.90,4673.84,1968.54,783.44,2,23,Bajo,Fidelizacion y venta cruzada,5,5,5,15,555,Clientes estrella
82,82,María García Álvarez,maría.garcía82@example.com,2020-02-29,2025-01-05,2025-12-30,23,118,4,11859.95,304.87,11555.08,4622.32,515.65,2131,359,0.3285,3.9422,0.0257,0.0339,0.4000,11555.08,4622.32,2032.78,792.26,2,48,Medio,Mantener seguimiento comercial,4,5,5,14,455,Clientes estrella
83,83,Carlos Ruiz Álvarez,carlos.ruiz83@example.com,2020-03-05,2025-11-09,2025-12-30,24,136,4,17082.12,479.96,16602.16,6641.28,711.76,2126,51,0.3436,4.1232,0.0281,0.0294,0.4000,16602.16,6641.28,2934.73,1140.98,0,23,Bajo,Fidelizacion y venta cruzada,5,5,5,15,555,Clientes estrella
84,84,Carlos Sánchez López,carlos.sánchez84@example.com,2020-01-27,2025-11-14,2025-12-30,25,136,4,17452.59,239.87,17212.72,6885.44,698.10,2164,46,0.3516,4.2196,0.0137,0.0294,0.4000,17212.72,6885.44,2945.73,1162.16,0,23,Bajo,Fidelizacion y venta cruzada,5,5,5,15,555,Clientes estrella
85,85,María Álvarez Ruiz,maría.álvarez85@example.com,2020-01-17,2025-07-03,2025-12-30,24,107,3,14181.95,289.88,13892.07,5557.16,590.91,2174,180,0.3360,4.0322,0.0204,0.0280,0.4000,13892.07,5557.16,2382.69,933.65,0,48,Medio,Mantener seguimiento comercial,4,5,5,14,455,Clientes estrella
86,86,Carlos López García,carlos.lópez86@example.com,2020-12-17,2025-11-05,2025-12-30,16,91,2,12743.20,215.98,12527.22,5011.16,796.45,1839,55,0.2648,3.1778,0.0169,0.0220,0.4000,12527.22,5011.16,2530.97,995.28,0,23,Bajo,Fidelizacion y venta cruzada,5,5,5,15,555,Clientes estrella
87,87,Ana López Pérez,ana.lópez87@example.com,2020-08-08,2025-09-06,2025-12-30,17,66,0,8085.54,0.00,8085.54,3234.40,475.62,1970,115,0.2627,3.1519,0.0000,0.0000,0.4000,8085.54,3234.40,1499.11,599.68,1,36,Medio,Mantener seguimiento comercial,4,5,5,14,455,Clientes estrella
88,88,Carlos Díaz Pérez,carlos.díaz88@example.com,2020-03-15,2025-12-08,2025-12-30,20,105,7,10316.25,819.84,9496.41,3798.84,515.81,2116,22,0.2877,3.4523,0.0795,0.0667,0.4000,9496.41,3798.84,1780.72,655.73,0,23,Bajo,Fidelizacion y venta cruzada,5,5,5,15,555,Clientes estrella
89,89,Sergio Pérez Gómez,sergio.pérez89@example.com,2020-11-12,2025-11-01,2025-12-30,18,104,1,11966.43,39.90,11926.53,4770.96,664.80,1874,59,0.2924,3.5083,0.0033,0.0096,0.4000,11926.53,4770.96,2332.30,929.88,0,23,Bajo,Fidelizacion y venta cruzada,5,5,5,15,555,Clientes estrella
90,90,Carlos López López,carlos.lópez90@example.com,2020-06-29,2025-11-16,2025-12-30,20,112,2,16034.45,259.89,15774.56,6310.16,801.72,2010,44,0.3029,3.6343,0.0162,0.0179,0.4000,15774.56,6310.16,2913.72,1146.66,0,23,Bajo,Fidelizacion y venta cruzada,5,5,5,15,555,Clientes estrella
91,91,Lucía Martínez Sánchez,lucía.martínez91@example.com,2020-05-17,2025-10-31,2025-12-30,17,88,1,9358.14,49.99,9308.15,3723.52,550.48,2053,60,0.2520,3.0245,0.0053,0.0114,0.4000,9308.15,3723.52,1664.91,662.45,0,23,Bajo,Fidelizacion y venta cruzada,5,5,5,15,555,Clientes estrella
92,92,David Gómez Díaz,david.gómez92@example.com,2020-02-02,2025-12-08,2025-12-30,19,83,2,11521.02,439.89,11081.13,4432.64,606.37,2158,22,0.2680,3.2158,0.0382,0.0241,0.4000,11081.13,4432.64,1949.98,750.24,0,23,Bajo,Fidelizacion y venta cruzada,5,5,5,15,555,Clientes estrella
93,93,Laura Fernández García,laura.fernández93@example.com,2020-03-27,2025-09-17,2025-12-30,22,119,3,13710.75,399.79,13310.96,5324.72,623.22,2104,104,0.3183,3.8192,0.0292,0.0252,0.4000,13310.96,5324.72,2380.16,924.36,2,36,Medio,Mantener seguimiento comercial,4,5,5,14,455,Clientes estrella
94,94,Javier Gómez Gómez,javier.gómez94@example.com,2020-10-28,2024-08-26,2025-12-30,22,111,4,13195.29,434.78,12760.51,5104.48,599.79,1889,491,0.3545,4.2538,0.0329,0.0360,0.4000,12760.51,5104.48,2551.39,986.98,2,58,Alto,Campana de reactivacion personalizada,3,5,5,13,355,Alto valor
95,95,Lucía Ruiz López,lucía.ruiz95@example.com,2020-01-03,2025-12-13,2025-12-30,25,95,1,11056.26,69.99,10986.27,4394.76,442.25,2188,17,0.3478,4.1733,0.0063,0.0105,0.4000,10986.27,4394.76,1845.66,733.63,1,23,Bajo,Fidelizacion y venta cruzada,5,5,5,15,555,Clientes estrella
96,96,Lucía Martínez Ruiz,lucía.martínez96@example.com,2020-02-10,2025-02-19,2025-12-30,26,130,4,13182.08,839.96,12342.12,4937.28,507.00,2150,314,0.3681,4.4170,0.0637,0.0308,0.4000,12342.12,4937.28,2239.42,838.76,4,48,Medio,Mantener seguimiento comercial,4,5,5,14,455,Clientes estrella
97,97,Alejandro Pérez Fernández,alejandro.pérez97@example.com,2020-02-16,2025-11-08,2025-12-30,21,114,3,16887.08,419.88,16467.20,6587.16,804.15,2144,52,0.2981,3.5775,0.0249,0.0263,0.4000,16467.20,6587.16,2876.87,1122.18,0,23,Bajo,Fidelizacion y venta cruzada,5,5,5,15,555,Clientes estrella
98,98,Carlos Sánchez Fernández,carlos.sánchez98@example.com,2020-03-28,2025-12-18,2025-12-30,27,150,5,17136.81,679.95,16456.86,6583.16,634.70,2103,12,0.3908,4.6894,0.0397,0.0333,0.4000,16456.86,6583.16,2976.33,1143.37,2,23,Bajo,Fidelizacion y venta cruzada,5,5,5,15,555,Clientes estrella
99,99,Alejandro Fernández Álvarez,alejandro.fernández99@example.com,2021-06-24,2025-03-30,2025-12-30,16,77,2,10392.97,209.89,10183.08,4073.48,649.56,1650,275,0.2952,3.5418,0.0202,0.0260,0.4000,10183.08,4073.48,2300.63,901.72,2,48,Medio,Mantener seguimiento comercial,4,5,5,14,455,Clientes estrella
100,100,Alejandro Gómez Díaz,alejandro.gómez100@example.com,2020-03-28,2024-10-25,2025-12-30,20,96,6,10224.25,514.76,9709.49,3884.04,511.21,2103,431,0.2895,3.4736,0.0503,0.0625,0.4000,9709.49,3884.04,1775.75,674.58,3,58,Alto,Campana de reactivacion personalizada,3,5,5,13,355,Alto valor
101,101,David Gómez Ruiz,david.gómez101@example.com,2020-02-26,2025-12-20,2025-12-30,17,78,1,8278.24,149.99,8128.25,3251.52,486.96,2134,10,0.2425,2.9097,0.0181,0.0128,0.4000,8128.25,3251.52,1416.88,556.52,0,23,Bajo,Mantener seguimiento comercial,5,5,5,15,555,Clientes estrella
102,102,David Sánchez Martínez,david.sánchez102@example.com,2020-02-26,2025-11-24,2025-12-30,24,125,2,14372.33,389.98,13982.35,5593.28,598.85,2134,36,0.3423,4.1078,0.0271,0.0160,0.4000,13982.35,5593.28,2459.93,957.33,0,23,Bajo,Fidelizacion y venta cruzada,5,5,5,15,555,Clientes estrella
103,103,Sergio Martínez Sánchez,sergio.martínez103@example.com,2020-01-29,2025-11-15,2025-12-30,18,103,1,12621.27,54.90,12566.37,5026.84,701.18,2162,45,0.2534,3.0409,0.0043,0.0097,0.4000,12566.37,5026.84,2132.25,849.24,2,23,Bajo,Fidelizacion y venta cruzada,5,5,5,15,555,Clientes estrella
104,104,Laura López Fernández,laura.lópez104@example.com,2020-02-05,2025-04-30,2025-12-30,18,84,0,10178.82,0.00,10178.82,4071.76,565.49,2155,244,0.2542,3.0508,0.0000,0.0000,0.4000,10178.82,4071.76,1725.20,690.12,2,48,Medio,Mantener seguimiento comercial,4,5,5,14,455,Clientes estrella
105,105,Marta Ruiz Sánchez,marta.ruiz105@example.com,2020-04-16,2025-06-17,2025-12-30,23,123,1,12896.07,49.99,12846.08,5138.80,560.70,2084,196,0.3359,4.0311,0.0039,0.0081,0.4000,12846.08,5138.80,2260.22,900.65,1,48,Medio,Mantener seguimiento comercial,4,5,5,14,455,Clientes estrella
106,106,Marta Fernández Martínez,marta.fernández106@example.com,2020-09-17,2025-12-09,2025-12-30,18,101,3,12306.20,399.88,11906.32,4762.80,683.68,1930,21,0.2839,3.4065,0.0325,0.0297,0.4000,11906.32,4762.80,2328.93,901.35,2,23,Bajo,Fidelizacion y venta cruzada,5,5,5,15,555,Clientes estrella
107,107,Marta Álvarez Díaz,marta.álvarez107@example.com,2020-01-31,2025-02-23,2025-12-30,18,92,2,12441.47,429.89,12011.58,4804.88,691.19,2160,310,0.2536,3.0438,0.0346,0.0217,0.4000,12011.58,4804.88,2103.82,812.49,1,48,Medio,Mantener seguimiento comercial,4,5,5,14,455,Clientes estrella
108,108,David Ruiz Díaz,david.ruiz108@example.com,2020-01-07,2025-12-09,2025-12-30,22,96,2,9668.06,419.89,9248.17,3699.56,439.46,2184,21,0.3066,3.6793,0.0434,0.0208,0.4000,9248.17,3699.56,1616.88,618.71,1,23,Bajo,Fidelizacion y venta cruzada,5,5,5,15,555,Clientes estrella
109,109,David Álvarez Martínez,david.álvarez109@example.com,2020-06-15,2025-06-27,2025-12-30,27,115,1,12231.69,49.99,12181.70,4873.04,453.03,2024,186,0.4060,4.8724,0.0041,0.0087,0.4000,12181.70,4873.04,2207.32,879.39,2,48,Medio,Mantener seguimiento comercial,4,5,5,14,455,Clientes estrella
110,110,Ana López Sánchez,ana.lópez110@example.com,2020-01-20,2025-11-14,2025-12-30,29,124,2,13669.06,269.98,13399.08,5360.00,471.35,2171,46,0.4066,4.8790,0.0198,0.0161,0.4000,13399.08,5360.00,2299.69,901.77,3,23,Bajo,Fidelizacion y venta cruzada,5,5,5,15,555,Clientes estrella
111,111,Sergio López Pérez,sergio.lópez111@example.com,2020-07-18,2025-09-03,2025-12-30,23,106,3,11706.15,289.88,11416.27,4566.80,508.96,1991,118,0.3516,4.2194,0.0248,0.0283,0.4000,11416.27,4566.80,2147.50,837.78,2,36,Medio,Mantener seguimiento comercial,4,5,5,14,455,Clientes estrella
112,112,María Ruiz Fernández,maría.ruiz112@example.com,2020-02-25,2025-08-16,2025-12-30,24,117,5,14876.13,389.77,14486.36,5794.88,619.84,2135,136,0.3422,4.1059,0.0262,0.0427,0.4000,14486.36,5794.88,2544.97,991.37,0,36,Medio,Mantener seguimiento comercial,4,5,5,14,455,Clientes estrella
113,113,Carlos Fernández Martínez,carlos.fernández113@example.com,2020-01-17,2025-12-10,2025-12-30,17,83,1,12379.46,139.99,12239.47,4896.04,728.20,2174,20,0.2380,2.8561,0.0113,0.0120,0.4000,12239.47,4896.04,2079.85,822.58,0,23,Bajo,Mantener seguimiento comercial,5,5,5,15,555,Clientes estrella
114,114,María López Martínez,maría.lópez114@example.com,2020-01-12,2025-07-24,2025-12-30,19,89,2,11593.03,449.98,11143.05,4457.52,610.16,2179,159,0.2654,3.1848,0.0388,0.0225,0.4000,11143.05,4457.52,1943.26,747.18,0,36,Medio,Mantener seguimiento comercial,4,5,5,14,455,Clientes estrella
115,115,María Álvarez Ruiz,maría.álvarez115@example.com,2020-01-11,2024-06-19,2025-12-30,15,87,6,12151.25,1259.94,10891.31,4356.72,810.08,2180,559,0.2094,2.5132,0.1037,0.0690,0.4000,10891.31,4356.72,2035.89,729.95,1,58,Alto,Campana de reactivacion personalizada,3,5,5,13,355,Alto valor
116,116,Ana Gómez Fernández,ana.gómez116@example.com,2020-09-08,2025-10-21,2025-12-30,21,99,2,11139.23,209.89,10929.34,4371.96,530.44,1939,70,0.3296,3.9558,0.0188,0.0202,0.4000,10929.34,4371.96,2098.30,823.55,2,23,Bajo,Fidelizacion y venta cruzada,5,5,5,15,555,Clientes estrella
117,117,Sergio Sánchez García,sergio.sánchez117@example.com,2020-02-21,2025-10-10,2025-12-30,26,126,4,15313.32,309.96,15003.36,6001.68,588.97,2139,81,0.3700,4.4397,0.0202,0.0317,0.4000,15003.36,6001.68,2614.86,1024.83,0,23,Bajo,Fidelizacion y venta cruzada,4,5,5,14,455,Clientes estrella
118,118,Alejandro Díaz López,alejandro.díaz118@example.com,2020-03-23,2025-11-08,2025-12-30,24,122,5,13096.00,599.77,12496.23,4998.80,545.67,2108,52,0.3465,4.1584,0.0458,0.0410,0.4000,12496.23,4998.80,2269.12,866.13,0,23,Bajo,Fidelizacion y venta cruzada,5,5,5,15,555,Clientes estrella
119,119,Ana López Sánchez,ana.lópez119@example.com,2020-01-19,2025-12-08,2025-12-30,16,57,2,7097.36,89.80,7007.56,2803.16,443.59,2172,22,0.2242,2.6906,0.0127,0.0351,0.4000,7007.56,2803.16,1193.51,471.39,2,23,Bajo,Mantener seguimiento comercial,5,5,5,15,555,Clientes estrella
120,120,David Díaz López,david.díaz120@example.com,2020-02-04,2024-10-25,2025-12-30,12,53,4,5578.85,444.87,5133.98,2053.72,464.90,2156,431,0.1694,2.0329,0.0797,0.0755,0.4000,5133.98,2053.72,945.12,347.92,1,58,Alto,Campana de reactivacion personalizada,3,5,5,13,355,Alto valor
121,121,María Fernández Fernández,maría.fernández121@example.com,2020-03-13,2025-12-07,2025-12-30,22,122,1,15039.45,99.90,14939.55,5976.16,683.61,2118,23,0.3162,3.7939,0.0066,0.0082,0.4000,14939.55,5976.16,2593.56,1030.59,2,23,Bajo,Fidelizacion y venta cruzada,5,5,5,15,555,Clientes estrella
122,122,Carlos Díaz Fernández,carlos.díaz122@example.com,2020-05-09,2025-09-03,2025-12-30,18,98,2,11184.50,179.89,11004.61,4402.12,621.36,2061,118,0.2658,3.1900,0.0161,0.0204,0.4000,11004.61,4402.12,1982.11,780.14,1,36,Medio,Mantener seguimiento comercial,4,5,5,14,455,Clientes estrella
123,123,David Díaz Díaz,david.díaz123@example.com,2020-02-18,2025-08-27,2025-12-30,24,97,3,13948.23,294.79,13653.44,5461.68,581.18,2142,125,0.3410,4.0924,0.0211,0.0309,0.4000,13653.44,5461.68,2378.43,931.32,3,36,Medio,Mantener seguimiento comercial,4,5,5,14,455,Clientes estrella
124,124,Lucía Pérez Pérez,lucía.pérez124@example.com,2020-01-10,2025-07-27,2025-12-30,15,79,2,9338.05,429.98,8908.07,3563.44,622.54,2181,156,0.2093,2.5120,0.0460,0.0253,0.4000,8908.07,3563.44,1563.83,596.77,1,36,Medio,Mantener seguimiento comercial,4,5,5,14,455,Clientes estrella
125,125,Laura Pérez Martínez,laura.pérez125@example.com,2020-03-13,2025-12-21,2025-12-30,24,125,5,10638.05,464.77,10173.28,4069.68,443.25,2118,9,0.3449,4.1388,0.0437,0.0400,0.4000,10173.28,4069.68,1834.54,701.82,1,23,Bajo,Fidelizacion y venta cruzada,5,5,5,15,555,Clientes estrella
126,126,Alejandro Gómez Álvarez,alejandro.gómez126@example.com,2020-01-06,2025-11-03,2025-12-30,17,83,0,10626.38,0.00,10626.38,4250.76,625.08,2185,57,0.2368,2.8418,0.0000,0.0000,0.4000,10626.38,4250.76,1776.33,710.57,2,23,Bajo,Mantener seguimiento comercial,5,5,5,15,555,Clientes estrella
127,127,Alejandro Gómez Ruiz,alejandro.gómez127@example.com,2020-09-18,2025-10-28,2025-12-30,17,80,1,10955.85,129.99,10825.86,4330.60,644.46,1929,63,0.2682,3.2189,0.0119,0.0125,0.4000,10825.86,4330.60,2074.46,819.99,1,23,Bajo,Fidelizacion y venta cruzada,5,5,5,15,555,Clientes estrella
128,128,Javier López Pérez,javier.lópez128@example.com,2020-02-10,2025-10-18,2025-12-30,21,115,4,11980.88,859.96,11120.92,4448.68,570.52,2150,73,0.2973,3.5676,0.0718,0.0348,0.4000,11120.92,4448.68,2035.36,755.76,2,23,Bajo,Fidelizacion y venta cruzada,5,5,5,15,555,Clientes estrella
129,129,Carlos Fernández García,carlos.fernández129@example.com,2020-05-31,2025-10-27,2025-12-30,16,96,2,10006.61,489.98,9516.63,3806.92,625.41,2039,64,0.2388,2.8661,0.0490,0.0208,0.4000,9516.63,3806.92,1792.50,681.94,2,23,Bajo,Mantener seguimiento comercial,5,5,5,15,555,Clientes estrella
130,130,Marta Álvarez López,marta.álvarez130@example.com,2020-03-22,2025-12-30,2025-12-30,20,99,2,12059.40,259.80,11799.60,4720.12,602.97,2109,0,0.2886,3.4637,0.0215,0.0202,0.4000,11799.60,4720.12,2088.52,817.46,1,23,Bajo,Fidelizacion y venta cruzada,5,5,5,15,555,Clientes estrella
131,131,Carlos Ruiz Sánchez,carlos.ruiz131@example.com,2020-05-13,2025-10-16,2025-12-30,18,85,1,11634.81,89.90,11544.91,4618.20,646.38,2057,75,0.2663,3.1962,0.0077,0.0118,0.4000,11544.91,4618.20,2065.93,820.03,2,23,Bajo,Fidelizacion y venta cruzada,5,5,5,15,555,Clientes estrella
132,132,Ana Martínez Díaz,ana.martínez132@example.com,2020-09-22,2025-11-10,2025-12-30,17,93,0,12836.55,0.00,12836.55,5134.88,755.09,1925,50,0.2688,3.2256,0.0000,0.0000,0.4000,12836.55,5134.88,2435.61,974.29,0,23,Bajo,Fidelizacion y venta cruzada,5,5,5,15,555,Clientes estrella
133,133,Ana Gómez Ruiz,ana.gómez133@example.com,2020-03-24,2025-10-28,2025-12-30,20,100,1,11643.30,19.99,11623.31,4649.60,582.17,2107,63,0.2889,3.4670,0.0017,0.0100,0.4000,11623.31,4649.60,2018.37,806.01,1,23,Bajo,Fidelizacion y venta cruzada,5,5,5,15,555,Clientes estrella
134,134,Sergio Fernández Ruiz,sergio.fernández134@example.com,2020-04-26,2025-10-16,2025-12-30,27,118,3,14418.03,239.88,14178.15,5671.60,534.00,2074,75,0.3962,4.7549,0.0166,0.0254,0.4000,14178.15,5671.60,2539.14,998.82,1,23,Bajo,Fidelizacion y venta cruzada,5,5,5,15,555,Clientes estrella
135,135,Alejandro Sánchez Sánchez,alejandro.sánchez135@example.com,2020-05-31,2025-08-04,2025-12-30,17,96,2,9729.25,239.98,9489.27,3795.96,572.31,2039,148,0.2538,3.0452,0.0247,0.0208,0.4000,9489.27,3795.96,1742.82,679.98,1,36,Medio,Mantener seguimiento comercial,4,5,5,14,455,Clientes estrella
136,136,Carlos Pérez Álvarez,carlos.pérez136@example.com,2020-11-06,2025-07-07,2025-12-30,21,110,4,12794.56,299.78,12494.78,4998.24,609.26,1880,176,0.3400,4.0799,0.0234,0.0364,0.4000,12494.78,4998.24,2485.75,971.07,0,36,Medio,Mantener seguimiento comercial,4,5,5,14,455,Clientes estrella
137,137,Carlos Álvarez López,carlos.álvarez137@example.com,2020-07-07,2025-12-20,2025-12-30,26,138,1,16644.65,149.99,16494.66,6598.28,640.18,2002,10,0.3953,4.7435,0.0090,0.0072,0.4000,16494.66,6598.28,3036.69,1203.81,1,23,Bajo,Fidelizacion y venta cruzada,5,5,5,15,555,Clientes estrella
138,138,Sergio Sánchez Sánchez,sergio.sánchez138@example.com,2020-01-08,2025-12-08,2025-12-30,22,94,0,15837.17,0.00,15837.17,6335.16,719.87,2183,22,0.3067,3.6809,0.0000,0.0000,0.4000,15837.17,6335.16,2649.81,1059.97,1,23,Bajo,Fidelizacion y venta cruzada,5,5,5,15,555,Clientes estrella
139,139,Carlos Ruiz Sánchez,carlos.ruiz139@example.com,2020-09-29,2025-12-23,2025-12-30,16,76,3,8309.81,384.97,7924.84,3170.12,519.36,1918,7,0.2539,3.0469,0.0463,0.0395,0.4000,7924.84,3170.12,1582.46,603.69,0,23,Bajo,Fidelizacion y venta cruzada,5,5,5,15,555,Clientes estrella
140,140,Javier Sánchez Ruiz,javier.sánchez140@example.com,2020-04-04,2025-07-14,2025-12-30,28,170,5,21428.61,389.86,21038.75,8416.00,765.31,2096,169,0.4066,4.8793,0.0182,0.0294,0.4000,21038.75,8416.00,3734.16,1466.58,3,36,Medio,Mantener seguimiento comercial,4,5,5,14,455,Clientes estrella
141,141,Javier Fernández Gómez,javier.fernández141@example.com,2021-04-11,2025-11-23,2025-12-30,28,137,1,15491.49,69.99,15421.50,6168.96,553.27,1724,37,0.4943,5.9321,0.0045,0.0073,0.4000,15421.50,6168.96,3282.06,1306.97,2,23,Bajo,Fidelizacion y venta cruzada,5,5,5,15,555,Clientes estrella
142,142,Marta García Sánchez,marta.garcía142@example.com,2021-02-22,2025-09-28,2025-12-30,21,99,4,12566.67,574.87,11991.80,4797.00,598.41,1772,93,0.3607,4.3286,0.0457,0.0404,0.4000,11991.80,4797.00,2590.28,988.77,2,36,Medio,Mantener seguimiento comercial,4,5,5,14,455,Clientes estrella
143,143,Marta Álvarez Sánchez,marta.álvarez143@example.com,2020-01-02,2025-09-06,2025-12-30,19,83,1,9966.92,24.90,9942.02,3977.04,524.57,2189,115,0.2642,3.1703,0.0025,0.0120,0.4000,9942.02,3977.04,1663.05,663.60,0,36,Medio,Mantener seguimiento comercial,4,5,5,14,455,Clientes estrella
